name,alcohol,sugar,acid,oz,style,glass,melt,ingredients,all_text,x,y,features
Improved Whiskey Cocktail,0.28615384615384604,0.0742307692307692,0.0,3.25,stirred,old-fashioned,0.3,rye whiskey|simple syrup|Luxardo Maraschino|Angostura bitters|absinthe|lemon twist,Improved|Whiskey|Cocktail|stirred|old-fashioned|rye|whiskey|simple|syrup|Luxardo|Maraschino|Angostura|bitters|absinthe|lemon|twist,-23.435052943035608,24.006080421427942,Improved|Whiskey|Cocktail|stirred|old-fashioned|rye|whiskey|simple|syrup|Luxardo|Maraschino|Angostura|bitters|absinthe|lemon|twist
De La Louisiane,0.29038461538461496,0.0519230769230769,0.000769230769230769,3.9,stirred,coupe,0.3,rye whiskey|Benedictine|sweet vermouth|Peychaud's bitters|Angostura bitters|absinthe|cherry,De|La|Louisiane|stirred|coupe|rye|whiskey|Benedictine|sweet|vermouth|Peychaud's|bitters|Angostura|bitters|absinthe|cherry,73.13713781854472,4.099949194551752,De|La|Louisiane|stirred|coupe|rye|whiskey|Benedictine|sweet|vermouth|Peychaud's|bitters|Angostura|bitters|absinthe|cherry
Sazerac,0.290598290598291,0.0525641025641026,0.0,2.925,stirred,old-fashioned,0.3,rye whiskey|simple syrup|Peychaud's bitters|absinthe|lemon peel,Sazerac|stirred|old-fashioned|rye|whiskey|simple|syrup|Peychaud's|bitters|absinthe|lemon|peel,-48.10012239837174,3.877842996286183,Sazerac|stirred|old-fashioned|rye|whiskey|simple|syrup|Peychaud's|bitters|absinthe|lemon|peel
Toronto,0.29153846153846197,0.0534615384615385,0.0,3.25,stirred,coupe,0.3,rye whiskey|Fernet Branca|simple syrup|Angostura bitters|orange twist,Toronto|stirred|coupe|rye|whiskey|Fernet|Branca|simple|syrup|Angostura|bitters|orange|twist,-35.069218055046065,-243.24844492705972,Toronto|stirred|coupe|rye|whiskey|Fernet|Branca|simple|syrup|Angostura|bitters|orange|twist
Agave Old Fashioned,0.307692260355037,0.0320513412228706,0.0,2.6000004,built,old-fashioned,0.2,tequila reposado|agave nectar|Angostura bitters,Agave|Old|Fashioned|built|old-fashioned|tequila|reposado|agave|nectar|Angostura|bitters,-55.24165101987575,26.368251601284783,Agave|Old|Fashioned|built|old-fashioned|tequila|reposado|agave|nectar|Angostura|bitters
Applejack Old Fashioned,0.307692260355037,0.109935992702155,0.0,2.6000004,built,old-fashioned,0.2,applejack|maple syrup|Angostura bitters,Applejack|Old|Fashioned|built|old-fashioned|applejack|maple|syrup|Angostura|bitters,-57.55114039890267,62.160376992159236,Applejack|Old|Fashioned|built|old-fashioned|applejack|maple|syrup|Angostura|bitters
Rum Old Fashioned,0.307692260355037,0.0394231497041308,0.0,2.6000004,built,old-fashioned,0.2,aged rum|simple syrup|Angostura bitters,Rum|Old|Fashioned|built|old-fashioned|aged|rum|simple|syrup|Angostura|bitters,-80.60965437400796,23.942218527640666,Rum|Old|Fashioned|built|old-fashioned|aged|rum|simple|syrup|Angostura|bitters
Scotch Old Fashioned,0.307692260355037,0.0576924142011671,0.0,2.6000004,built,old-fashioned,0.2,blended scotch whiskey|honey|Angostura bitters,Scotch|Old|Fashioned|built|old-fashioned|blended|scotch|whiskey|honey|Angostura|bitters,-50.07213824048709,50.51455289597509,Scotch|Old|Fashioned|built|old-fashioned|blended|scotch|whiskey|honey|Angostura|bitters
Pink Gin,0.307692307692308,0.0,0.0,2.6,stirred,coupe,0.3,gin|Angostura bitters,Pink|Gin|stirred|coupe|gin|Angostura|bitters,-19.467637128328388,-41.11639801150945,Pink|Gin|stirred|coupe|gin|Angostura|bitters
Rusty Nail,0.307692307692308,0.0461538461538461,0.0,3.25,stirred,old-fashioned,0.3,blended scotch whiskey|Drambuie|lemon peel,Rusty|Nail|stirred|old-fashioned|blended|scotch|whiskey|Drambuie|lemon|peel,-54.116791309902446,38.7432055761257,Rusty|Nail|stirred|old-fashioned|blended|scotch|whiskey|Drambuie|lemon|peel
Widow's Kiss,0.307692307692308,0.0428461538461538,0.0,3.25,stirred,coupe,0.3,apple brandy|Benedictine|Yellow Chartreuse|Angostura bitters,Widow's|Kiss|stirred|coupe|apple|brandy|Benedictine|Yellow|Chartreuse|Angostura|bitters,15.454961137797309,59.2418637915077,Widow's|Kiss|stirred|coupe|apple|brandy|Benedictine|Yellow|Chartreuse|Angostura|bitters
Alaska Cocktail,0.307692307692308,0.08,0.0,2.925,stirred,coupe,0.3,gin|Yellow Chartreuse|orange bitters|lemon twist,Alaska|Cocktail|stirred|coupe|gin|Yellow|Chartreuse|orange|bitters|lemon|twist,-12.983768461044061,-30.808882213149275,Alaska|Cocktail|stirred|coupe|gin|Yellow|Chartreuse|orange|bitters|lemon|twist
Old Fashioned,0.326923026627227,0.0394231497041308,0.0,2.6000004,built,old-fashioned,0.2,rye whiskey|simple syrup|Angostura bitters|orange peel,Old|Fashioned|built|old-fashioned|rye|whiskey|simple|syrup|Angostura|bitters|orange|peel,-51.57292182068428,16.111615113996017,Old|Fashioned|built|old-fashioned|rye|whiskey|simple|syrup|Angostura|bitters|orange|peel
